title_proximity_tfidf,description_proximity_tfidf,main_query_tfidf,query_jl_score,query_title_score,city_match,job_age_days,apply,search_date_pacific,u_id,mgoc_id
12.550215,0.03061143,3.804843,0.012236729,0.031999823,0.0,3.0,0,2018-01-25,6898dd10-3f0b-4693-935a-aef816eae2f9,10141
19.67327,0.11318808,4.221863,0.009587903,0.007704567,0.0,3.0,0,2018-01-23,689a198e-1296-4d38-bc7a-35a988757117,10151
0.0,0.0,0.0,0.01369863,0.014285714,0.0,7.0,0,2018-01-24,689ffd54-a486-46ff-8fbf-990bb6100ee9,10152
22.355158,0.0,4.9265795,0.015625,0.0121951215,,1.0,0,2018-01-23,68b093bf-039b-46e3-a640-3a39b954b794,10081
0.0,0.0,0.0,0.0019831134,0.003215434,1.0,22.0,0,2018-01-23,68b49ecc-b3c7-4fc7-9085-e026fc73c6d8,10090
0.0,0.0,1.2740632,0.011270808,0.013747892,1.0,3.0,0,2018-01-26,68bcc598-962f-4bad-bbe5-c92e439a6347,10122
0.0,0.0,0.0,0.013003017,0.03694064,1.0,13.0,0,2018-01-24,68be8949-469a-470f-971c-028bcaca2104,10048
0.0,0.0,5.5472193,0.020485498,0.027226774,,8.0,0,2018-01-26,68c55f45-8309-4732-a789-43353a048344,10061
,,0.0,0.013243096,0.015244959,1.0,3.0,0,2018-01-26,68cc2a04-db18-4ceb-b092-634acb30c98e,10097
0.0,0.0,0.0,0.011105345,0.021402698,0.0,14.0,0,2018-01-23,68e5ec67-07db-41bb-9b7d-8e5cc62f3143,10126
0.0,0.0,0.0,0.0234579,0.036256824,1.0,22.0,1,2018-01-27,68e698bd-b3ef-4e5b-8ae0-e9fe1e4fbd0c,10002
0.0,0.0,0.0,0.0234579,0.036256824,1.0,22.0,0,2018-01-27,68e698bd-b3ef-4e5b-8ae0-e9fe1e4fbd0c,10002
0.0,0.0,0.0,0.024741514,0.035101216,0.0,2.0,0,2018-01-21,68e7dd7d-8825-4ee9-97f6-26aa93580106,10138
,,0.0,0.014811981,0.014705882,0.0,3.0,0,2018-01-21,68e984ed-9423-4faa-adcf-9bbabb0323c8,10092
,,0.41013163,0.020391464,0.06985227,1.0,6.0,0,2018-01-24,690550fd-cb50-4634-a8d5-afdd4320382d,10127
0.0,0.0,0.0,0.020759081,0.01923077,1.0,12.0,0,2018-01-23,693eaf51-513e-4827-b987-3cd05cb970de,10082
0.0,0.0,1.8199662,1e-06,0.0030566666,,4.0,0,2018-01-27,694c7367-c4a0-4bc1-b2ea-e58c24c12337,10006
0.0,0.0,3.724414,1e-06,0.05331452,,0.0,0,2018-01-24,694c7367-c4a0-4bc1-b2ea-e58c24c12337,10036
14.15044,0.23054874,3.53761,0.01060003,0.00880544,0.0,6.0,0,2018-01-23,6956c2d8-de1e-4fb7-b77d-e4935fbc91d6,10083
0.0,0.0,2.146137,0.0077898214,0.0064591086,0.0,19.0,0,2018-01-21,695a2107-ed18-4f65-bee1-0101854263f6,10132
0.0,0.17394778,0.0,0.009803922,0.009433962,0.0,12.0,0,2018-01-24,695a5d2e-30e5-4af6-aa4c-124705ab55e1,10075
0.0,0.0,2.874984,1e-06,0.09057117,,12.0,0,2018-01-27,6995712a-adc2-42f3-9889-e91604d5958b,10111
0.0,0.0,0.0,0.017381158,0.01680525,1.0,3.0,0,2018-01-23,69a9293e-8c8c-416e-8ed1-3874a5fe7349,10102
0.0,0.085613586,0.0,0.0146553675,0.01828932,1.0,1.0,0,2018-01-24,69bc7938-ab54-4a72-ba2e-51cae6845d64,10005
0.0,0.057978082,1.1279411,0.021137597,0.016666668,1.0,12.0,0,2018-01-27,69c82ad5-c8a1-4531-902b-de7a43e1be68,10060
,,1.8299272,0.011904762,0.013157895,0.0,28.0,0,2018-01-26,69d430e1-3f64-4ebc-8509-8beeb100b050,10121
0.0,0.0,0.0,0.025718942,0.023937546,0.0,7.0,0,2018-01-23,69e8aa11-9e38-4ed1-be9a-ee2c4ecbe941,10084
,,0.0,0.023822056,0.015066929,0.0,19.0,0,2018-01-21,69fa6383-a28a-4922-8df1-da18a4c1c5db,10108
0.0,0.0,0.0,0.013769602,0.0139964195,1.0,14.0,0,2018-01-26,6a006b05-0262-411c-a131-465930eedc49,10064
0.0,0.0,0.77000105,0.0130701,0.012118771,0.0,14.0,0,2018-01-23,6a07e216-52a7-4882-a0d2-7bc027573d5c,10036
,,6.333815,0.004878049,0.005,1.0,7.0,0,2018-01-23,6a33e95f-47a8-4fd1-ab22-3d7f5b50285c,10057
,,0.0,0.015788676,0.016393442,1.0,174.0,0,2018-01-23,6a363600-fc16-413c-a5e5-25a37ca38ac7,10049
5.725567,0.015465048,1.7358174,0.0148489615,0.025011206,0.0,2.0,0,2018-01-21,6a370405-3537-4e0d-b422-7b7944cccafe,10089
0.0,0.0,0.0,0.009837199,0.0072605205,0.0,26.0,0,2018-01-21,6a390f00-c1d6-4c9c-811d-6f2294145978,10132
0.0,0.0,0.0,1e-06,0.033988867,,16.0,0,2018-01-25,6a450143-b002-486b-9cab-971637ee1cc2,10018
10.3497505,0.11135605,2.5874376,0.016014839,0.0154286,1.0,7.0,0,2018-01-24,6a4d7b2d-480d-49bf-b03c-ba6f271c3953,-1
0.0,0.0,0.7597351,1e-06,0.009707578,1.0,12.0,0,2018-01-25,6a53ac57-8358-44fd-9e80-9c368e63c186,10057
23.653376,0.24447446,5.913344,0.013437457,0.09796194,0.0,1.0,0,2018-01-23,6a5ff7c7-08a2-45ee-b429-bc201bf282c8,10046
19.266642,0.054948,5.972002,0.012012649,0.105187304,0.0,3.0,0,2018-01-27,6a605ddf-73dd-47a2-b6ba-477c9a255a8a,10138
0.0,0.0,3.2116404,0.018181818,0.07317684,1.0,25.0,0,2018-01-25,6a663dd3-8488-415b-9b79-bcf8d8afaa94,10130
0.0,0.0,0.07051833,0.013625573,0.015244959,,2.0,0,2018-01-24,6a74a2f1-67b7-4b4b-9886-e0b0ddecb34e,-1
0.0,0.0,0.07051833,0.013625573,0.015244959,,2.0,0,2018-01-24,6a74a2f1-67b7-4b4b-9886-e0b0ddecb34e,-1
0.0,0.0,0.07051833,0.013625573,0.015244959,,2.0,0,2018-01-24,6a74a2f1-67b7-4b4b-9886-e0b0ddecb34e,-1
,,0.0,0.019076455,0.03924018,0.0,15.0,0,2018-01-25,6a7ac9b1-df08-4d88-ba1b-fa38fc70354f,10052
0.0,0.0,4.885208,1e-06,0.023255814,,27.0,0,2018-01-23,6aa61b45-3729-4a23-ba15-f591a4f87040,10017
0.0,0.0,1.6503339,0.013577879,0.0117057655,1.0,1.0,0,2018-01-23,6ab4f564-5cf3-4146-b288-8b0a17f22032,10145
0.0,0.056406297,2.1644611,0.021063201,0.06678385,0.0,23.0,1,2018-01-26,6ac2c78b-ecc4-4691-97f8-145bb14c3229,10052
0.0,0.056406297,2.1644611,0.021063201,0.06678385,0.0,23.0,0,2018-01-26,6ac2c78b-ecc4-4691-97f8-145bb14c3229,10052
0.0,0.0,0.22869822,1e-06,0.026445512,,8.0,1,2018-01-26,6ac68f45-1b12-4429-acd7-2a75e21f8a6d,10066
0.0,0.0,0.22869822,1e-06,0.026445512,,8.0,0,2018-01-26,6ac68f45-1b12-4429-acd7-2a75e21f8a6d,10066
,,0.0,0.01590275,0.027791796,1.0,0.0,0,2018-01-24,6ad6816d-8500-4682-b77b-936f82a8b21b,10005
,,0.0,0.017047506,0.021523414,1.0,0.0,0,2018-01-25,6ae5bc78-7541-466b-b7cf-aed1978e0973,10107
0.0,0.0,0.0,0.009448378,0.027696881,0.0,13.0,0,2018-01-26,6ae70ec0-4157-4f8f-8589-151a65df57c9,10013
10.360879,0.04258869,0.0,0.01896124,0.018533707,1.0,12.0,0,2018-01-23,6b0eb5be-c737-4b24-91b2-c05a3c9e2f52,10006
10.331706,0.04247446,0.0,0.020499585,0.020784307,1.0,12.0,0,2018-01-23,6b0eb5be-c737-4b24-91b2-c05a3c9e2f52,10006
10.305528,0.042406403,0.0,0.01896124,0.018533707,1.0,12.0,0,2018-01-23,6b0eb5be-c737-4b24-91b2-c05a3c9e2f52,10006
0.0,0.13828252,0.0,0.02250018,0.030554976,0.0,3.0,0,2018-01-24,6b106d57-98df-43c3-95d4-862f476dc90d,10025
0.0,0.0,7.071683,1e-06,1e-06,,26.0,0,2018-01-24,6b39c694-54ec-4189-909e-a1c8398fd11a,10007
0.0,0.0,7.086472,1e-06,1e-06,,26.0,0,2018-01-24,6b39c694-54ec-4189-909e-a1c8398fd11a,10007
0.0,0.0,7.046378,1e-06,1e-06,,26.0,1,2018-01-24,6b39c694-54ec-4189-909e-a1c8398fd11a,10007
0.0,0.0,7.046378,1e-06,1e-06,,26.0,0,2018-01-24,6b39c694-54ec-4189-909e-a1c8398fd11a,10007
0.0,0.0,5.725016,0.044837296,0.03797701,,23.0,0,2018-01-21,6b39c694-54ec-4189-909e-a1c8398fd11a,10007
37.73583,0.0,6.528613,0.023499448,0.03443504,,11.0,0,2018-01-24,6b424b17-189f-4738-8cb6-9d9e434a0f7b,10055
0.0,0.0,1.6026276,0.0033333334,0.0034509716,0.0,7.0,0,2018-01-24,6b441eae-5c8e-4f7f-9bfa-4b16b6e921f6,10040
,,0.0,0.015686989,0.028089572,1.0,1.0,0,2018-01-21,6b4fcb32-bed9-40ca-9515-5d6a577ffd12,10068
,,0.0,0.018737076,0.017752182,1.0,4.0,0,2018-01-23,6b648c30-ea85-4037-aedc-3552f81164d5,10154
0.0,0.0,0.0,0.016413184,0.014089119,,24.0,0,2018-01-27,6b6b7c9e-d5cd-4145-ac67-a0278f53d8d8,10093
27.127512,0.03706349,5.9997377,0.012147802,0.1342368,0.0,0.0,0,2018-01-24,6b75c224-289a-46f4-8261-0e1a77e56132,10132
27.127512,0.03706349,5.9997377,0.012147802,0.1342368,0.0,0.0,1,2018-01-24,6b75c224-289a-46f4-8261-0e1a77e56132,10132
,,0.0,0.00996275,0.010831983,0.0,17.0,0,2018-01-26,6b7e951f-6403-4e3b-99fc-4f58cc8dde03,10029
10.836036,0.3134486,3.5209742,0.015552624,0.07268148,0.0,10.0,0,2018-01-26,6b92cf00-69f6-4d79-9ed3-599b8079c4a2,10039
0.0,0.0,0.0,0.0129971905,0.011879566,1.0,5.0,0,2018-01-24,6b9fb06d-9152-489b-9083-f8e2e8b558de,10120
0.0,0.0,1.179563,0.05157353,0.05654161,1.0,21.0,0,2018-01-23,6ba9c617-034f-4712-8fc3-d5137a944a18,10049
0.0,0.090968,0.0,0.016532099,0.016595779,1.0,12.0,0,2018-01-23,6bc2205a-8cca-45a1-8d4f-31ec4250491a,10039
17.930878,0.09066477,3.911808,0.026651168,0.030728607,,21.0,1,2018-01-24,6bcde02f-bdcb-4c26-aba7-2f01cb43582f,10115
17.930878,0.09066477,3.911808,0.026651168,0.030728607,,21.0,0,2018-01-24,6bcde02f-bdcb-4c26-aba7-2f01cb43582f,10115
0.0,0.0,0.0,0.010760174,0.01294432,,2.0,0,2018-01-26,6be68944-175f-4a66-a3e8-88feac24b842,10083
,,0.0,0.005376344,0.002774636,1.0,2.0,0,2018-01-25,6beac080-8f6a-417f-83d4-6895a793ce16,10047
,,0.0,0.016849436,0.06174572,0.0,0.0,0,2018-01-24,6bf5ef5f-1e76-4717-b1b9-f185a6b73f52,10121
,,0.0,0.017206132,0.05331815,0.0,6.0,0,2018-01-27,6bfb9bab-1e22-46ea-a727-8d7a1c84a62f,10047
,,0.0,0.017206132,0.018181818,0.0,0.0,0,2018-01-27,6bfb9bab-1e22-46ea-a727-8d7a1c84a62f,10042
27.028654,0.3261486,4.7781086,0.01645474,0.08903266,0.0,26.0,0,2018-01-21,6c0009cb-11c3-4b21-8b2c-95c889ba0828,10068
,,4.797547,0.012974119,0.012023292,0.0,3.0,0,2018-01-26,6c0c4470-7f13-4232-9263-5001d5b3edb4,10049
0.0,0.0,1.4217505,1e-06,1e-06,,2.0,0,2018-01-26,6c2047da-63da-472f-8311-00ecc48c76e8,10013
0.0,0.0,0.5333244,0.027156532,0.020261085,,6.0,0,2018-01-22,6c6bb83d-745f-40e7-9d8a-e9b81a4ab5dc,10111
,,0.0,0.014811981,0.017139522,1.0,74.0,0,2018-01-21,6c705910-c6e2-4bc3-b440-a0fc6583695b,10047
8.077735,0.023569798,2.4484286,0.016888442,0.047343377,0.0,16.0,0,2018-01-24,6c7ec378-4926-4dfd-83d8-272d7db5790a,10049
0.0,0.0,0.0,0.009943644,0.0062939697,1.0,4.0,1,2018-01-21,6cae83e6-9cc8-4a64-b633-43ae7180d0f7,10046
0.0,0.0,0.0,0.009943644,0.0062939697,1.0,4.0,0,2018-01-21,6cae83e6-9cc8-4a64-b633-43ae7180d0f7,10046
9.767559,0.0,0.0,0.0134982085,0.008196721,0.0,0.0,1,2018-01-23,6cc4ef7b-5462-4cd8-9d28-98775082dd78,10052
9.767559,0.0,0.0,0.0134982085,0.008196721,0.0,0.0,0,2018-01-23,6cc4ef7b-5462-4cd8-9d28-98775082dd78,10052
0.0,0.0,0.0,0.010439138,0.014304938,0.0,9.0,0,2018-01-25,6ccb883b-7515-487c-b97f-317467dde1c2,10053
0.0,0.13787381,0.0,0.018495986,0.010475074,0.0,8.0,1,2018-01-26,6cdba4b8-bd40-455b-9518-2a39a165374b,10068
0.0,0.13787381,0.0,0.018495986,0.010475074,0.0,8.0,0,2018-01-26,6cdba4b8-bd40-455b-9518-2a39a165374b,10068
0.0,0.13787381,0.0,0.018495986,0.010475074,0.0,8.0,0,2018-01-26,6cdba4b8-bd40-455b-9518-2a39a165374b,10068
0.0,0.0,0.0,0.007862209,0.006779821,1.0,13.0,0,2018-01-21,6ce9cf55-b43b-42ab-9921-e8c1209352a0,10146
,,0.0,0.016885936,0.08551924,0.0,1.0,0,2018-01-24,6cf6dd59-fd2c-4132-8112-2345e3cc33c9,10025
,,0.0,0.016885936,0.08551924,0.0,1.0,1,2018-01-24,6cf6dd59-fd2c-4132-8112-2345e3cc33c9,10025
0.0,0.32270774,0.018548071,0.0109793525,0.015413602,1.0,6.0,0,2018-01-24,6d1661d5-6742-4ee8-a792-4095c3f88a69,10107
,,0.0,0.014811981,0.021193422,1.0,2.0,0,2018-01-21,6d4e28e1-8d84-434a-9c43-4783d9ed2c65,10120
,,0.0,0.014811981,0.021193422,1.0,2.0,1,2018-01-21,6d4e28e1-8d84-434a-9c43-4783d9ed2c65,10120
12.638457,0.035574224,3.8430293,0.026736557,0.044461552,0.0,7.0,0,2018-01-23,6d6d0fd4-acae-464f-93d8-15af3679a933,10132
,,1.5557232,0.017533783,0.020028844,0.0,7.0,0,2018-01-24,6d719788-1ff7-4fec-a005-384b96cbe7ff,10152
,,2.1463218,0.017533783,0.03948128,1.0,1.0,0,2018-01-24,6d719788-1ff7-4fec-a005-384b96cbe7ff,10120
0.0,0.0,0.0,0.010019042,0.01272155,1.0,11.0,0,2018-01-23,6d7d8cdb-9618-4b80-ae27-0bf23a5a4929,10084
0.0,0.0,1.3323638,0.009959758,0.006409808,0.0,4.0,0,2018-01-21,6d8b37f6-dbed-4e65-9a6d-24e0b6a6e410,10013
0.0,0.0,2.0114348,0.008155666,0.008568558,1.0,3.0,0,2018-01-25,6d94a61d-e4ef-47f1-bc08-ddd46e0ef146,10132
0.0,0.0,1.3266768,1e-06,0.0048228423,0.0,7.0,0,2018-01-24,6da23b81-304f-4cd4-96ff-a08c692ed231,10045
0.0,0.0,2.8187473,1e-06,1e-06,0.0,1.0,0,2018-01-26,6da70308-c902-45ca-914f-b48329fedf01,10005
0.0,0.0,2.8187473,1e-06,1e-06,0.0,1.0,1,2018-01-26,6da70308-c902-45ca-914f-b48329fedf01,10005
0.0,0.0,2.8187473,1e-06,1e-06,0.0,1.0,0,2018-01-26,6da70308-c902-45ca-914f-b48329fedf01,10005
0.0,0.8254611,0.10299396,0.014996546,0.015394881,1.0,11.0,0,2018-01-23,6db1a400-b6c3-4b8c-ad6c-3b5db9542b15,10119
0.0,0.0,3.4457057,1e-06,0.036847,,15.0,0,2018-01-26,6db4ddbc-0ba1-4d61-b2ca-25c25693bc59,10122
9.600269,0.0,0.0,0.01916031,0.04095284,1.0,6.0,1,2018-01-23,6dbc82f6-a6e8-43ac-b6a9-b91e2ce1c35a,10157
9.600269,0.0,0.0,0.01916031,0.04095284,1.0,6.0,0,2018-01-23,6dbc82f6-a6e8-43ac-b6a9-b91e2ce1c35a,10157
6.515498,0.01230101,1.9249835,0.013100519,0.01403172,1.0,28.0,0,2018-01-26,6dbe5965-41a3-455a-9502-696e47d7929d,10013
0.0,0.39077353,0.0,0.014066462,0.019582836,0.0,6.0,0,2018-01-23,6dcf6364-09b8-4d5d-86b1-1bb98b4b8b2c,10148
,,0.074898966,0.008801237,0.017095488,1.0,10.0,0,2018-01-23,6dedaa12-7bd3-41d3-bd70-271f6a680ca4,10003
0.0,0.0,1.88539,0.024806142,0.02533589,1.0,19.0,0,2018-01-24,6df6170e-2454-40b3-b741-fd0eb5cca694,10036
,,0.0,0.050571423,0.042211678,0.0,27.0,0,2018-01-25,6df81813-67d3-4e41-93a8-dc15f28c33d8,10039
0.0,0.0,0.0,0.020715507,0.021884479,1.0,22.0,0,2018-01-27,6dfa35e6-feb1-4dad-98d6-7999df62ca76,10139
11.069939,0.0,3.3560681,0.018308371,0.01644023,1.0,13.0,0,2018-01-23,6e00eeaa-d8d0-4406-988a-39785d3a482f,10152
0.0,0.0,0.91097945,0.048560772,0.06363948,,1.0,0,2018-01-23,6e1b2c40-27ee-4593-9a43-a3517803647e,10050
,,0.0,0.015686989,0.28404698,1.0,4.0,0,2018-01-21,6e2c1ff1-5842-4cac-93dc-b33dbff83733,10047
,,0.0,0.015686989,0.28404698,1.0,4.0,1,2018-01-21,6e2c1ff1-5842-4cac-93dc-b33dbff83733,10047
21.90818,0.017871065,4.7753887,0.013157052,0.19614714,0.0,21.0,0,2018-01-25,6e497c3c-1ec4-4d03-afd6-5d1e5eff8aff,10111
21.90818,0.017871065,4.7753887,0.013157052,0.19614714,0.0,21.0,1,2018-01-25,6e497c3c-1ec4-4d03-afd6-5d1e5eff8aff,10111
0.0,0.0,3.4432533,1e-06,1e-06,1.0,5.0,0,2018-01-25,6e4c2877-7777-4be4-a0d9-a998e9a88bad,10052
0.0,0.0,5.36115,0.04612494,0.16743362,,24.0,0,2018-01-21,6e5a2076-518b-4a1f-bb03-dfc71ac80977,10003
0.0,0.0,0.0,0.017180119,0.022087088,1.0,13.0,0,2018-01-25,6e67aed0-e781-4f76-9c44-5f09abe416aa,10081
,,0.0,0.021723906,0.046144314,1.0,4.0,0,2018-01-21,6e7b0e63-9f0c-4478-a356-ce47dd8e390f,10092
0.0,0.0,0.0,1e-06,0.010917179,,29.0,0,2018-01-26,6e9738e2-048a-45a8-9eaa-5bc6654b2178,10096
0.0,0.048425466,1.0504773,0.014802366,0.014221881,1.0,7.0,0,2018-01-25,6ea20d6f-eacf-425d-a304-0435b10b33f1,10119
0.0,0.0,3.1286502,0.05464685,0.023284761,,27.0,1,2018-01-21,6ead737a-ac95-4cea-a209-6af4cd0a757b,10041
0.0,0.0,3.1286502,0.05464685,0.023284761,,27.0,1,2018-01-21,6ead737a-ac95-4cea-a209-6af4cd0a757b,10041
0.0,0.0,3.1286502,0.05464685,0.023284761,,27.0,0,2018-01-21,6ead737a-ac95-4cea-a209-6af4cd0a757b,10041
0.0,0.0,4.760043,1e-06,1e-06,,6.0,0,2018-01-27,6ebf2b9e-ece4-4c26-87d4-0bfb733b0e26,10041
10.363063,0.066041045,3.141765,0.015998129,0.013888889,0.0,0.0,0,2018-01-24,6ed873d4-8e6f-4a79-a16e-aced21a166ee,10060
,,0.0,0.014988004,0.012820513,0.0,55.0,0,2018-01-24,6edc604b-ddde-4034-a261-7060a4b76419,10020
,,0.0,0.00625,0.004347826,0.0,22.0,0,2018-01-25,6efe8e03-e0e9-4464-93f6-f2f52739dd91,10049
17.379889,0.059550103,6.531411,0.0091743115,0.010204081,0.0,3.0,0,2018-01-25,6f00af2c-c947-420d-abce-0d89a1f86135,10141
0.0,0.9610542,0.13965873,0.019706279,0.072417445,0.0,2.0,0,2018-01-25,6f1fbec4-a560-403d-a482-e7a3df389338,10007
0.0,0.9610542,0.13965873,0.019706279,0.072417445,0.0,2.0,0,2018-01-25,6f1fbec4-a560-403d-a482-e7a3df389338,10007
37.578987,0.10734822,7.9640713,0.02974594,0.14756049,,5.0,0,2018-01-21,6f3a52e5-449c-4d88-8a23-e0e11fa397d4,10127
0.0,0.0,1.7507238,0.0169361,0.0069400254,1.0,10.0,0,2018-01-27,6f455066-0a95-411e-8411-8f15ba993d78,10022
16.835285,0.1345536,4.2088213,0.018872935,0.05903386,,1.0,0,2018-01-24,6f4c2ca1-adde-404d-8f43-2a3cc194d002,10068
10.397208,0.02124776,3.1508973,0.015422714,0.01578847,0.0,7.0,0,2018-01-23,6f54df1a-512e-469c-b842-ca6d8ae7fd68,10060
0.0,0.024754021,0.0,0.013915761,0.015942562,1.0,18.0,0,2018-01-23,6f57773f-4462-406f-b470-07a9a43d5ada,10108
0.0,0.0,0.0,0.013698246,0.010638298,1.0,12.0,0,2018-01-24,6f65f6ab-6782-41c6-bbbe-9db66f845e58,10082
14.746689,0.025767166,5.7908287,0.032722488,0.03599103,0.0,3.0,0,2018-01-24,6f689dc2-c175-45a5-b2b5-b37ceccd76eb,10066
0.0,0.0,0.0,0.009470263,0.013567083,1.0,0.0,0,2018-01-27,6f6b9aa0-59c6-4aa2-b01c-8de42a5e988c,10122
0.0,0.0,0.0,0.02023973,0.11094092,0.0,0.0,0,2018-01-23,6f6de47b-c690-47ff-85c2-5822ac618e89,10102
0.0,0.0,1.5954489,0.02373136,0.022856494,1.0,4.0,0,2018-01-22,6f7c8d0d-9743-4e5f-b2f7-9a089bbee936,10116
0.0,0.035032954,4.211198,0.022079006,0.021441828,,21.0,0,2018-01-24,6f7f651d-88c4-40b0-a482-a8a3c1e3f257,10006
0.0,0.0,0.0,0.013784706,0.013157895,1.0,9.0,0,2018-01-27,6f82ad2a-84e1-48f9-b3e8-3d62a59b591b,10107
8.493703,0.21066171,2.1234257,0.015497001,0.009409189,0.0,5.0,0,2018-01-26,6f85c6ab-fbf6-4dc9-9d67-ee81893ab16f,10146
0.0,0.0,2.5884678,1e-06,0.019209335,0.0,5.0,0,2018-01-25,6fbba731-8f15-4730-bf4f-6d695506ff46,10070
27.448742,0.062327046,4.8149815,0.013304304,0.009046629,1.0,23.0,0,2018-01-23,6fc97629-1bf3-4d98-9098-c8c02f46171c,10132
0.0,0.0,0.34612855,1e-06,0.015945414,,15.0,0,2018-01-24,6feae560-6198-4b65-8f0e-1531a8a0da72,10055
17.713892,0.0,4.179681,1e-06,0.021807978,,2.0,0,2018-01-26,6ff3b217-ba82-444d-ad9b-8640a7bb3f30,10055
0.0,0.0,0.0,0.0073257377,0.0085926885,0.0,2.0,0,2018-01-26,6ffb6d05-b63f-4a09-a792-4d6525fedb7a,10055
0.0,0.0,0.0,0.0073257377,0.0085926885,0.0,2.0,1,2018-01-26,6ffb6d05-b63f-4a09-a792-4d6525fedb7a,10055
0.0,0.0,0.0,0.017284498,0.019489648,1.0,7.0,0,2018-01-25,6fff536e-890f-478b-b6b7-250e20a26a73,10036
0.0,0.0,0.0,1e-06,0.05884223,,4.0,0,2018-01-22,702e4a56-a91d-4adf-a3fd-cee3eddc9b85,10085
31.253254,0.80163425,5.6270103,0.01924607,0.031941097,,3.0,0,2018-01-22,702e4a56-a91d-4adf-a3fd-cee3eddc9b85,10046
0.0,0.0,0.0,0.013000809,0.011830482,0.0,2.0,0,2018-01-25,703db009-0da3-4537-b8b2-eb8487eb0f9d,10064
0.0,0.0,4.1299014,1e-06,0.024146305,,3.0,0,2018-01-27,70512bca-faef-4cab-b04d-990a9bd17848,10024
14.606069,0.06254812,5.5214186,0.008845863,0.016737495,,23.0,0,2018-01-24,706cb1c6-0695-4ec1-a775-3fb696eb7809,10131
,,0.0,0.023394741,0.02748882,,23.0,0,2018-01-27,70890436-8205-4442-824b-d3a91c2b76d4,10099
,,0.0,0.037353054,0.027503828,1.0,7.0,0,2018-01-25,70a350f5-9f52-4f16-bf30-5512ab96e85f,10115
0.0,0.0,0.0,0.009102666,0.010426267,,3.0,0,2018-01-23,70a7a867-97ec-46c0-93fe-7b8076b4ba0d,10151
0.0,0.0,2.76491,0.014436882,0.01640959,0.0,1.0,0,2018-01-24,70ac1fd2-e325-4aad-810c-18309071edc7,10005
0.0,0.0,2.76491,0.014436882,0.01640959,0.0,1.0,1,2018-01-24,70ac1fd2-e325-4aad-810c-18309071edc7,10005
25.19947,0.055714544,5.9594274,0.012276938,0.0151313795,,3.0,0,2018-01-23,70b0aaa1-c039-4e1c-8dca-2ed28afcf054,10078
25.19947,0.055714544,5.9594274,0.012276938,0.0151313795,,3.0,1,2018-01-23,70b0aaa1-c039-4e1c-8dca-2ed28afcf054,10078
25.19947,0.055714544,5.9594274,0.012276938,0.0151313795,,3.0,0,2018-01-23,70b0aaa1-c039-4e1c-8dca-2ed28afcf054,10078
26.528847,0.24910545,3.8668175,0.02052692,0.01964243,,1.0,0,2018-01-23,70b0aaa1-c039-4e1c-8dca-2ed28afcf054,-1
8.541189,0.053556807,2.703377,0.009672761,0.008608911,1.0,2.0,0,2018-01-21,70e21be0-92b1-48f1-be22-70a433bf3218,10108
0.0,0.17998785,0.0,0.02285045,0.02173913,1.0,23.0,0,2018-01-27,70e2fc64-44d1-4335-a4f7-9353942d5b08,10049
0.0,0.0,0.0,0.01734096,0.016949153,0.0,51.0,0,2018-01-26,70f1be67-c974-40a0-b2b0-0814c363095f,10048
0.0,0.0,0.0,0.01734096,0.016949153,0.0,51.0,0,2018-01-26,70f1be67-c974-40a0-b2b0-0814c363095f,10048
,,0.0,0.03503332,0.02748601,1.0,28.0,0,2018-01-25,70f247a8-8726-4c03-af54-b33388c54e42,10082
0.0,0.047940817,4.302496,0.021553371,0.019495647,1.0,22.0,0,2018-01-27,70fcb729-6cb7-4ccb-9728-d32ea2c3756a,10049
0.0,0.108112544,0.0,0.014925373,0.014925373,,19.0,0,2018-01-25,70fece25-002c-4d3a-bfb6-f6a68a0782eb,-1
,,0.0,0.015158135,0.020633832,0.0,25.0,0,2018-01-23,71040b15-1232-4fbe-9727-20e98c595b71,10141
,,0.0,0.014811981,0.018518519,0.0,1.0,0,2018-01-21,712377c5-d639-402a-bf6f-6e18057eefc8,10126
0.0,0.0,1.0243318,1e-06,0.012036494,0.0,19.0,0,2018-01-24,71359d94-e735-4a6a-ad0d-6c895f50b4f0,10013
0.0,0.0,1.0292568,0.016017064,0.008208745,0.0,12.0,0,2018-01-23,7139783b-92f4-4817-9f7e-2bc4a481ced2,10055
0.0,0.0,0.0,0.017265974,0.014705882,1.0,1.0,0,2018-01-27,713c2c4a-53e1-4244-b9e2-a77304e1cf33,10116
0.0,0.0,0.0,0.017265974,0.014705882,1.0,1.0,1,2018-01-27,713c2c4a-53e1-4244-b9e2-a77304e1cf33,10116
0.0,0.0,0.07403893,1e-06,0.09489783,,17.0,0,2018-01-21,71550248-a6c4-4cf3-8eef-da0765d44833,10132
0.0,0.0,0.47616735,1e-06,1e-06,1.0,6.0,0,2018-01-24,71652023-af47-4801-b503-80921d9a47a8,10107
,,0.0,0.017206132,0.023104666,1.0,0.0,0,2018-01-26,7176a764-866e-45ba-bf21-4100445131c5,10003
,,0.0,0.017301964,0.022360465,1.0,5.0,0,2018-01-27,7179a8d0-6db3-4f13-97ed-a4d2096e59a5,10072
18.91586,0.017586485,5.143507,0.016324293,0.16497666,1.0,27.0,0,2018-01-21,71a56eb2-081d-4e40-b89f-1c7e12b7a600,10103
